epoch,accuracy,loss,val_accuracy,val_loss
0,0.6446895003318787,0.6335504651069641,0.8081696033477783,0.5801559090614319
1,0.650527834892273,0.6302434802055359,0.6887280344963074,0.6146087646484375
2,0.650291919708252,0.6261423826217651,0.8076525330543518,0.5713329911231995
3,0.655186653137207,0.6228533983230591,0.8846949338912964,0.4772477149963379
4,0.658312201499939,0.6215344071388245,0.8702171444892883,0.5307238698005676
5,0.6573686599731445,0.619268000125885,0.8945191502571106,0.4951777756214142
6,0.6581352949142456,0.6180405020713806,0.8945191502571106,0.4928063154220581
7,0.660376250743866,0.6143285632133484,0.8495346307754517,0.5281627774238586
8,0.6637377142906189,0.613445520401001,0.8898655772209167,0.49371394515037537
