epoch,accuracy,loss,val_accuracy,val_loss
2,0.5987780094146729,0.6586787700653076,0.8614270687103271,0.5852745175361633
3,0.6100721955299377,0.6532530784606934,0.8614270687103271,0.5834592580795288
4,0.6138678193092346,0.6450249552726746,0.880558431148529,0.5900275707244873
