epoch,accuracy,loss,val_accuracy,val_loss
0,0.6599044799804688,0.6215430498123169,0.7290589213371277,0.5924810767173767
1,0.660140335559845,0.6190694570541382,0.8764219284057617,0.44685813784599304
2,0.659314751625061,0.6173322796821594,0.8676318526268005,0.5218206644058228
3,0.6653299331665039,0.6143643260002136,0.8826266527175903,0.5086517333984375
4,0.6647402048110962,0.6132775545120239,0.8655635714530945,0.5149317383766174
5,0.668160617351532,0.6102861762046814,0.8474664092063904,0.5215035676956177
6,0.6650350689888,0.6100067496299744,0.8764219284057617,0.49813777208328247
